Year,County,DSCI,Income,Agriculture,Aquaculture,Barren,Developed,Forest,Grassland,Open_Water,Shrubland,Wetlands,VACO2,PQ1,PQ2,PQ3,PQ4,TQ1,TQ2,TQ3,TQ4
2022,51177,42.57692307692308,,0.0909633551552758,0.0,0.0015782618042938,0.1416169595696876,0.5952609991442651,0.0802898538505962,0.0281262778061149,0.0209659265754163,0.04119836609435,,3.106666666666667,4.13,3.8533333333333335,3.2866666666666666,40.96666666666667,64.26666666666667,74.5,46.73333333333333
2008,51147,127.45283018867924,23789.0,0.1295182556278777,0.0,0.0031141087189153,0.0416575854858186,0.6839503627563592,0.096016061418235,0.0099922441806811,0.0218792644734387,0.013872117338674,116.7632089600013,2.2399999999999998,4.066666666666666,4.53,2.7733333333333334,42.76666666666667,64.7,73.0,47.43333333333334
2009,51147,24.96153846153846,23517.0,0.1179375411107511,0.0,0.0016522840397019,0.0416487497422908,0.6857646354274045,0.1111408908392974,0.0107187386485239,0.0221777162548228,0.0089594439372073,105.9076994903832,2.356666666666667,4.676666666666667,4.166666666666667,6.366666666666667,40.23333333333333,64.8,71.93333333333334,47.46666666666667
2010,51147,62.32692307692308,24062.0,0.0990643929353321,0.0,0.001890849114953,0.0399169440108385,0.6796395016640651,0.1330839690159927,0.0099598464544124,0.0210545950775091,0.0153899017268969,111.8865601746905,3.896666666666667,2.646666666666667,4.510000000000001,3.2433333333333336,39.2,67.93333333333334,75.36666666666667,45.96666666666667
2011,51147,64.42307692307692,25830.0,0.0854337859197518,0.0,0.0009650595430938,0.0417047094513003,0.6952188810021697,0.1344220932858166,0.0112881532314277,0.0156009778222837,0.0153663397441561,102.5194001632323,2.66,3.6366666666666667,6.313333333333333,4.256666666666667,41.300000000000004,66.3,74.56666666666666,50.43333333333334
2012,51147,107.0,26061.0,0.0905300464367409,0.0,0.0012802010622527,0.0413836774364562,0.7082250954751176,0.1201346960013351,0.0113961456523233,0.0148636841123513,0.0121864538234225,98.56258399481332,4.016666666666667,2.1,4.6433333333333335,2.19,47.03333333333333,65.46666666666667,74.66666666666667,48.43333333333334
2013,51147,21.88679245283019,26429.0,0.1066896395998389,0.0,0.0014451349414386,0.0413964401771075,0.6992293268145181,0.1120028667079001,0.0106313629625266,0.018439214993275,0.0101660138033948,105.7674022312763,4.096666666666667,4.993333333333333,4.306666666666667,3.6366666666666667,40.03333333333333,65.06666666666666,72.76666666666667,48.86666666666667
2014,51147,1.0384615384615383,27117.0,0.1211007372937099,0.0,0.0007736184333244,0.0423683719651675,0.6654326078206148,0.1134038229316997,0.0113490216868416,0.0309840073042146,0.0145878125644272,107.4426175725116,2.9633333333333334,4.793333333333334,3.3466666666666662,3.106666666666667,37.5,65.7,72.53333333333333,48.13333333333333
2015,51147,5.057692307692308,28102.0,0.1629389646472084,0.0,0.0027979854504756,0.0428013233980306,0.6929922736331595,0.0381782660344201,0.0113990909001659,0.040227176783593,0.0086649191529467,107.6209517155737,2.7866666666666666,3.7099999999999995,3.6199999999999997,5.41,37.7,67.13333333333334,73.86666666666667,53.199999999999996
2016,51147,20.596153846153847,29288.0,0.1566174810276951,0.0,0.0031317802059709,0.0424420031612326,0.6874581529369029,0.0411264591248686,0.011712268920763,0.0453921597502429,0.0121196948723235,110.0655001561514,3.16,5.196666666666666,3.3966666666666665,2.936666666666667,43.1,64.06666666666666,76.83333333333333,49.96666666666667
2017,51147,74.48076923076923,31163.0,0.1640090713633552,0.0,0.0047673745078981,0.0426776229886411,0.6881473409320727,0.0401918338094817,0.0110819858824453,0.0376589206648406,0.0114658498512649,105.5849737356018,2.4466666666666668,4.933333333333334,3.31,2.02,46.06666666666666,66.83333333333333,74.23333333333333,49.26666666666667
2018,51147,67.86538461538461,31591.0,0.1659156284668021,0.0,0.0019988415358485,0.0421523871233764,0.6673460371690277,0.0371209220589245,0.0117731373761768,0.0503882818405835,0.02330476442926,110.0567857447943,2.9133333333333336,5.409999999999999,6.18,6.53,40.800000000000004,66.96666666666667,75.53333333333335,48.199999999999996
2019,51147,36.75471698113208,33237.0,0.1701653075930751,0.0,0.0009925524207087,0.0553129534472297,0.6518045604396683,0.0322613898090097,0.012188465186052,0.0486380138741353,0.0286367572301209,106.7946258676866,3.8699999999999997,4.453333333333333,2.73,3.4466666666666668,41.96666666666666,67.43333333333334,76.5,49.366666666666674
2020,51147,0.0961538461538461,35765.0,0.1679280644898432,0.0,0.0014824574235282,0.0555990257014919,0.6479752675050242,0.0334573950572316,0.0117781733179262,0.05267632652941,0.0291032899755443,98.17584856707008,3.7533333333333334,4.390000000000001,6.306666666666666,6.086666666666667,46.29999999999999,62.800000000000004,74.43333333333334,50.53333333333334
2021,51147,46.80769230769231,38914.0,0.1406061320060083,0.0,0.0017003897544645,0.0642849429112793,0.6323800547816099,0.0782552351780402,0.0117348491542229,0.0424420031612326,0.028596393053142,97.95340269664597,3.723333333333333,2.9266666666666663,4.303333333333333,1.656666666666667,41.5,64.7,75.10000000000001,52.23333333333333
2022,51147,49.17307692307692,39525.0,0.1354580030513247,0.0,0.0020980311690657,0.0643124603612501,0.634018735997581,0.0813882938303942,0.0117124528998384,0.042808868084204,0.0282031546063418,,4.006666666666667,3.5500000000000003,3.293333333333333,3.4966666666666666,42.5,66.0,74.66666666666667,48.0
2008,51137,89.18867924528301,36542.0,0.2261756952982307,0.0,0.0002226168612034,0.0735556466260896,0.5350242095836559,0.1361828291567374,0.0058811327150655,0.0213337785670557,0.0016240911919615,116.7632089600013,2.1633333333333336,5.183333333333334,4.260000000000001,2.2899999999999996,40.666666666666664,64.2,72.63333333333334,45.86666666666667
2009,51137,35.36538461538461,36783.0,0.1899903364044341,0.0,0.0027432468669206,0.0732014834378114,0.5326452448532499,0.1732616911798187,0.0062909501186446,0.0183699386285789,0.0034971085105414,105.9076994903832,1.6466666666666665,5.883333333333333,3.0966666666666662,5.66,38.06666666666667,63.800000000000004,71.8,46.36666666666667
2010,51137,75.03846153846153,37713.0,0.14298579805615,0.0,0.0316814150337214,0.0399101437396597,0.5386194718920916,0.2381211136914429,0.0056585158538621,0.0001477366442531,0.002875805088819,111.8865601746905,3.686666666666666,2.7733333333333334,3.3766666666666665,2.7366666666666664,38.03333333333334,67.56666666666666,75.76666666666667,45.099999999999994
2011,51137,41.03846153846154,39278.0,0.1232022423589292,0.0,0.0022453946136838,0.0698399688336394,0.549488234192938,0.2200324818238392,0.006057202414381,0.0261200410829298,0.0030144346796593,102.5194001632323,3.0066666666666664,4.343333333333334,4.956666666666667,3.97,39.4,66.0,74.43333333333334,48.76666666666667
2012,51137,54.38461538461539,42268.0,0.1227236161073418,0.0,0.0051333424403867,0.069038548133307,0.5489377634088712,0.2254815354492054,0.0067149340497548,0.0184498783196474,0.0035203820914854,98.56258399481332,2.203333333333333,3.3166666666666664,4.256666666666667,2.6966666666666668,44.93333333333334,64.56666666666666,73.83333333333333,47.06666666666666
2013,51137,8.037735849056604,42576.0,0.1687516759508016,0.0,0.0029678875177714,0.0693026526822802,0.5455691655409337,0.1854995471770664,0.0062008914793396,0.0199029592864117,0.0018052203653952,105.7674022312763,3.4800000000000004,4.886666666666667,4.603333333333333,3.926666666666667,37.93333333333333,63.699999999999996,71.23333333333333,46.43333333333334
2014,51137,23.57692307692308,43625.0,0.1730724668477958,0.0,0.0033250863905205,0.0794185652343295,0.5250762715723327,0.1807183441353105,0.0067574336323482,0.0274688968828579,0.0041629353045044,107.4426175725116,3.0833333333333335,5.326666666666666,2.65,3.276666666666667,35.266666666666666,64.0,71.39999999999999,46.93333333333333
2015,51137,9.423076923076923,45527.0,0.2242338691316424,0.0,0.0039878775000126,0.0784572651518601,0.545201847719948,0.1007452605376197,0.0068323138492985,0.0353535813487546,0.0051879847608639,107.6209517155737,2.5366666666666666,4.760000000000001,4.183333333333334,3.646666666666667,34.766666666666666,65.56666666666666,73.10000000000001,51.9
2016,51137,34.80769230769231,47131.0,0.2011201675697828,0.0,0.0088672343396627,0.0789652363533334,0.5531371269270272,0.121414224205536,0.0065924947760929,0.0262576587789465,0.0036458570496182,110.0655001561514,2.5066666666666664,4.07,3.6,1.74,40.833333333333336,62.833333333333336,75.86666666666667,48.333333333333336
2017,51137,90.82692307692308,48792.0,0.2240719659598581,0.0,0.0020480751230717,0.0786485132735303,0.5528042135300457,0.1071212098214511,0.0064983885574933,0.0253054657498899,0.0035021679846596,105.5849737356018,2.1199999999999997,4.1866666666666665,3.5,1.8333333333333333,43.53333333333333,65.53333333333333,73.2,47.633333333333326
2018,51137,40.5,50031.0,0.2261706358241124,0.0,0.0022686681946278,0.077355311688903,0.5333748210211031,0.1066274051475089,0.0068738015370682,0.0396116347666823,0.007717721819994,110.0567857447943,3.063333333333333,7.21,6.18,5.116666666666666,38.9,65.3,75.06666666666668,47.300000000000004
2019,51137,18.50943396226415,52422.0,0.230036598893936,0.0,0.0014929028914745,0.072839491178209,0.5700368822924511,0.0947603663128233,0.0064564254540449,0.0160899506886583,0.0082873822884025,106.7946258676866,3.1400000000000006,3.8733333333333335,2.3966666666666665,3.3833333333333333,39.56666666666666,66.10000000000001,75.63333333333333,48.06666666666666
2020,51137,8.538461538461538,55580.0,0.2345587751320206,0.0,0.001021735938473,0.073029310353557,0.5721295954067451,0.0897294779425539,0.0066215374644949,0.0133716779658442,0.009537889796311,98.17584856707008,2.736666666666667,4.26,6.300000000000001,5.733333333333333,44.9,62.6,74.3,49.56666666666666
2021,51137,27.423076923076923,59065.0,0.1902007547536523,0.0,0.0006174889054452,0.0841900570114346,0.5382336982928962,0.1649444462440478,0.0064623756923973,0.0069462440478118,0.0084049350523144,97.95340269664597,2.7633333333333336,2.526666666666667,5.1000000000000005,1.62,40.03333333333333,63.76666666666667,74.53333333333333,51.166666666666664
2022,51137,31.692307692307693,58942.0,0.1929801645042948,0.0,0.0011897854639606,0.0843299685187829,0.5358024166314794,0.1578819996091428,0.0062719414159763,0.0104296087479102,0.0111141151084527,,2.983333333333333,4.26,4.11,3.14,40.06666666666666,64.16666666666667,74.43333333333332,46.73333333333333
2008,51119,80.9622641509434,39178.0,0.2256497248300421,0.0,0.0020511492392359,0.0651239883457429,0.4909912593072191,0.016924571058595,0.0337973454192295,0.0473706701197798,0.1180912916801553,116.7632089600013,2.6233333333333335,5.126666666666666,3.453333333333333,3.0766666666666667,43.9,66.53333333333333,75.66666666666667,49.800000000000004
2009,51119,37.48076923076923,38192.0,0.2536665587568792,0.0,0.0044726448688896,0.0586442214308837,0.4345898348980253,0.0160595662026545,0.0338180640984137,0.0405878925218517,0.158161217222402,105.9076994903832,2.2933333333333334,3.7533333333333334,4.96,6.896666666666667,40.49999999999999,66.33333333333333,74.73333333333333,50.333333333333336
2010,51119,71.48076923076923,38521.0,0.2147076723858854,0.0,0.0467335707348656,0.0242848818387827,0.57538361929427,0.0591699579151829,0.0250411136290061,0.0,0.0546791842020071,111.8865601746905,4.656666666666666,2.356666666666667,4.303333333333334,2.9,39.50000000000001,69.56666666666666,78.76666666666667,47.79999999999999
2011,51119,72.42307692307692,40237.0,0.1662492716089349,0.0,0.0015228229200388,0.0644532211071544,0.4851667206215603,0.0555208805438653,0.0313732599546778,0.0522809970864357,0.1434328261573324,102.5194001632323,2.47,3.4766666666666666,8.686666666666667,3.0866666666666664,41.233333333333334,68.46666666666667,77.00000000000001,52.73333333333333
2012,51119,52.55769230769231,41868.0,0.1775875687924895,0.0,0.0377546131434121,0.0645231466494011,0.4545471026222078,0.0418750404661702,0.0315441890579475,0.0481010035610229,0.1440673357073486,98.56258399481332,2.646666666666667,3.233333333333333,4.113333333333333,3.473333333333333,47.43333333333334,66.56666666666666,76.96666666666667,50.56666666666666
2013,51119,9.433962264150944,40810.0,0.2005723535124635,0.0,0.0047704758821625,0.0629122693428294,0.4809634185820653,0.0254632567173842,0.029752023308514,0.0401217222402071,0.1554444804143736,105.7674022312763,4.343333333333334,5.566666666666666,3.606666666666667,3.986666666666667,40.733333333333334,66.39999999999999,74.56666666666666,50.4
2014,51119,20.384615384615383,41687.0,0.2110275169957915,0.0,0.0486681774036905,0.0639896406604079,0.4529828423438006,0.0189990288119132,0.0335305924247329,0.0434185820653933,0.12738361929427,107.4426175725116,3.186666666666666,4.319999999999999,4.11,3.06,38.46666666666667,66.16666666666667,74.16666666666667,50.0
2015,51119,11.192307692307692,44129.0,0.216310780187763,0.0,0.0007355131110391,0.0630417610877306,0.48,0.0053842667529944,0.0320440271932664,0.0557746843638718,0.1467089673033344,107.6209517155737,3.5766666666666667,5.486666666666667,4.033333333333334,4.66,36.733333333333334,67.86666666666666,75.8,55.26666666666667
2016,51119,9.288461538461538,45260.0,0.2173933311751376,0.0,0.0014477177079961,0.0628164454516024,0.4890359339592101,0.0027659436710909,0.0329711880867594,0.05682615733247,0.1367432826157332,110.0655001561514,3.1566666666666663,5.613333333333334,4.69,3.11,43.63333333333333,64.7,78.39999999999999,51.4
2017,51119,17.03846153846154,48416.0,0.2210242797021689,0.0,0.0008106183230819,0.062775008093234,0.4850061508578828,0.002771123340887,0.0324325024279702,0.0445891874393007,0.1505911298154742,105.5849737356018,3.1566666666666667,4.253333333333333,4.433333333333334,2.4600000000000004,45.86666666666667,68.0,76.5,50.53333333333334
2018,51119,29.557692307692307,49490.0,0.2203509226286824,0.0,0.0010721916477824,0.062671414697313,0.4800388475234703,0.0036413078666235,0.0333570734865652,0.0613609582389122,0.1375072839106507,110.0567857447943,2.93,6.026666666666666,5.783333333333334,5.863333333333333,41.46666666666667,67.46666666666667,77.7,50.6
2019,51119,24.50943396226415,52643.0,0.2205762382648106,0.0,0.0008960828747167,0.0778297183554548,0.5320297831013273,0.0019320168339268,0.037441243120751,0.0182453868565878,0.1110495305924247,106.7946258676866,3.676666666666667,4.52,3.2899999999999996,3.8266666666666667,42.33333333333333,69.13333333333333,77.73333333333333,51.333333333333336
2020,51119,0.0,55313.0,0.2209724830042085,2.589834898025251e-06,0.0008986727096147,0.0780317254775008,0.5386105535772094,0.0017818064098413,0.0375551958562641,0.014676594367109,0.1074703787633538,98.17584856707008,3.59,4.430000000000001,7.536666666666666,5.843333333333334,46.29999999999999,64.3,76.8,52.23333333333333
2021,51119,20.673076923076923,58916.0,0.2164972483004208,6.215603755260602e-05,0.0006422790547102,0.0939255422466817,0.5084674651990936,0.0139229524117837,0.0373091615409517,0.0147180317254775,0.1144551634833279,97.95340269664597,4.406666666666666,3.5533333333333332,5.359999999999999,1.9833333333333332,41.666666666666664,65.33333333333333,76.43333333333334,53.43333333333334
2022,51119,27.692307692307693,60298.0,0.2152256393654904,0.0003366785367432,0.0006578180640984,0.0949070896730333,0.5065095500161865,0.0123198446099061,0.0371071544189057,0.0139773389446422,0.1189588863709938,,3.4933333333333336,3.513333333333333,3.533333333333333,3.5400000000000005,43.03333333333334,66.10000000000001,76.5,49.53333333333333
2008,51041,88.24528301886792,43642.0,0.0382028171119236,0.0,0.0025528437057018,0.288270195967127,0.5467100435438336,0.0368290039934394,0.0285264979770442,0.0160182793467709,0.0428903183541591,116.7632089600013,2.3733333333333335,5.016666666666667,5.28,3.1266666666666665,44.300000000000004,66.36666666666666,74.7,49.13333333333333
2009,51041,27.115384615384617,42142.0,0.043531908161229,0.0,0.0036611165570716,0.2863978985747484,0.5480369498486659,0.0361158614197818,0.0297929819456469,0.0119262561286932,0.040537027364163,105.9076994903832,2.41,3.956666666666667,3.5933333333333337,7.213333333333334,41.1,66.43333333333332,74.26666666666667,49.20000000000001
2010,51041,75.8076923076923,42441.0,0.0404583193209165,0.0,0.010272592189777,0.2349387389063398,0.5935095280459018,0.0625840248113193,0.0288214543815336,0.0007012171125596,0.028714125231652,111.8865601746905,4.166666666666667,2.61,4.093333333333334,2.7100000000000004,40.0,69.8,77.73333333333333,46.833333333333336
2011,51041,73.21153846153847,43897.0,0.018028117057146,0.0,0.0040705573881014,0.2886788417674169,0.5568005736941819,0.0415840828485633,0.0289081127321787,0.0156231490690587,0.0463065654433528,102.5194001632323,2.53,3.106666666666667,6.609999999999999,3.28,42.166666666666664,68.16666666666667,76.3,51.800000000000004
2012,51041,90.96153846153848,45556.0,0.025491865642985,0.0,0.0025592039516207,0.2884896244513294,0.5683746312051156,0.031685950137262,0.0281242124226733,0.0218840161454842,0.0333904960435295,98.56258399481332,2.49,2.7566666666666664,4.32,2.393333333333333,47.76666666666667,66.2,75.93333333333334,49.73333333333333
2013,51041,13.0,45605.0,0.0259036915662344,0.0,0.0038121723976457,0.2882026183542386,0.5543471088309629,0.0461388139572416,0.0277942746656299,0.0115454364042985,0.042255883823748,105.7674022312763,4.5,5.183333333333334,4.266666666666667,4.243333333333333,40.4,66.10000000000001,73.56666666666668,49.96666666666667
2014,51041,5.846153846153846,46476.0,0.0267988961793207,0.0,0.0041969672757397,0.2916323809660101,0.5435505913836158,0.0471198818902332,0.0306571803598786,0.0117950760566157,0.0442490258885859,107.4426175725116,3.2533333333333334,4.213333333333334,3.2566666666666664,3.0966666666666662,38.56666666666667,66.76666666666667,74.0,49.56666666666666
2015,51041,7.269230769230769,48561.0,0.0356976752506135,0.0,0.0064564446384319,0.2914415735884428,0.5584534426023582,0.0121273989058786,0.0303677891705682,0.0207765383248543,0.0446791375188521,107.6209517155737,3.453333333333333,4.993333333333333,4.163333333333333,4.82,37.699999999999996,68.1,75.06666666666666,54.099999999999994
2016,51041,11.538461538461538,49466.0,0.033574148144438,0.0,0.0069088171294143,0.2911172010465784,0.5608480751908272,0.0127729638666479,0.0309537268258477,0.0182324399572909,0.0455926278389553,110.0655001561514,3.1366666666666667,5.886666666666667,4.66,2.896666666666667,43.300000000000004,64.36666666666666,77.36666666666667,50.5
2017,51041,34.0,50912.0,0.0338468436882112,0.0,0.0044815882806108,0.2914487288651016,0.5626877763228715,0.0178873966161901,0.0301753917315212,0.0160691613141222,0.0434031131813711,105.5849737356018,2.8699999999999997,4.68,3.9499999999999997,2.1766666666666667,45.666666666666664,67.5,74.96666666666668,49.699999999999996
2018,51041,52.38461538461539,52114.0,0.0363440352421226,0.0,0.0041588058002262,0.2912658717949329,0.5500722285427166,0.0152741305742586,0.0308145964463716,0.0217321652741703,0.0503381663252009,110.0567857447943,2.9033333333333338,6.9366666666666665,4.6066666666666665,5.406666666666666,41.1,67.46666666666667,76.86666666666666,49.5
2019,51041,49.886792452830186,54302.0,0.0438277292852423,0.0,0.0028867612065723,0.2979517590480605,0.5382136107889023,0.0099188192820702,0.0317965099685087,0.0152359933249112,0.0601688170957321,106.7946258676866,3.7866666666666666,4.22,2.9133333333333336,3.2533333333333334,42.800000000000004,68.89999999999999,77.46666666666667,50.5
2020,51041,0.6153846153846154,58219.0,0.0449002988530055,0.0,0.0030489525834208,0.2978910152495331,0.5367158288738593,0.0084583589400298,0.0315031932511215,0.0166837731324867,0.0607985791165431,98.17584856707008,3.36,4.516666666666667,7.916666666666667,6.003333333333333,46.86666666666667,64.13333333333333,76.10000000000001,51.666666666666664
2021,51041,18.346153846153847,62033.0,0.036464084883842,0.0,0.0022101854568206,0.3251453117434785,0.5026844212931493,0.0237912948904169,0.0309322609958714,0.0166765647993779,0.0620958759370431,97.95340269664597,3.956666666666667,3.0966666666666662,6.006666666666667,1.8933333333333333,42.333333333333336,65.93333333333334,76.19999999999999,53.199999999999996
2022,51041,34.5,64035.0,0.0347174851527655,0.0,0.0022920790898466,0.3252009444987717,0.5057830673949165,0.026710711474706,0.0309625460125138,0.0154689500003975,0.0588642163760822,,3.5866666666666664,3.686666666666666,2.9,3.5500000000000003,43.666666666666664,66.89999999999999,75.76666666666667,48.9
2008,51045,116.28301886792453,29233.0,0.0416671920908941,0.0,0.0005632547719028,0.0348745076774988,0.8648734988629819,0.0576947327272039,0.0003236613241531,1.0508484550426014e-06,2.1016969100852028e-06,116.7632089600013,2.066666666666667,3.81,3.1366666666666667,2.3333333333333335,38.199999999999996,60.86666666666667,68.10000000000001,43.43333333333334
2009,51045,55.25,28797.0,0.0435030243418536,0.0,0.0008648482785,0.0343585410860729,0.8675174335758692,0.0532622539438342,0.0004928479254149,1.0508484550426014e-06,0.0,105.9076994903832,2.8266666666666667,5.07,4.29,5.19,36.8,61.366666666666674,67.76666666666667,44.06666666666667
2010,51045,39.23076923076923,29576.0,0.0314413857748746,0.0,0.0009962043353803,0.0324691155639062,0.8501616204923855,0.084337944456354,0.0005212208337011,7.040684648785429e-05,2.1016969100852028e-06,111.8865601746905,3.486666666666667,3.11,4.12,2.8233333333333337,34.0,64.36666666666667,71.16666666666667,42.199999999999996
2011,51045,46.67307692307692,30739.0,0.0298840283645015,0.0,0.0015972896516647,0.0331090822730272,0.8536651492414976,0.0812495008469838,0.0004802377439544,1.2610181460511217e-05,2.1016969100852028e-06,102.5194001632323,2.783333333333333,4.903333333333333,3.7600000000000002,3.97,37.4,62.76666666666667,70.60000000000001,46.133333333333326
2012,51045,21.192307692307693,32750.0,0.0288163663341782,0.0,0.0003730512015401,0.0336324048036384,0.8569669150872414,0.0797331265263573,0.0004140342912867,6.094921039247088e-05,3.152545365127804e-06,98.56258399481332,3.0533333333333332,3.5733333333333337,4.306666666666666,1.78,42.6,62.13333333333333,69.96666666666665,44.199999999999996
2013,51045,21.30188679245283,33493.0,0.0442249572304678,0.0,0.0017360016477303,0.0339781339453474,0.867117060314498,0.0525045922077485,0.0004224410789271,1.471187837059642e-05,2.1016969100852028e-06,105.7674022312763,3.78,5.506666666666667,4.786666666666667,3.6733333333333333,35.56666666666666,60.833333333333336,68.46666666666668,44.5
2014,51045,8.903846153846153,33939.0,0.0515714387796707,0.0,0.0018652560077006,0.0337774218904343,0.855499930644002,0.0556518833306011,0.0015983405001197,2.311866601093723e-05,1.2610181460511217e-05,107.4426175725116,2.7533333333333334,3.2133333333333334,3.723333333333333,3.6,32.9,62.03333333333333,67.6,43.800000000000004
2015,51045,11.634615384615383,36022.0,0.0643255864785227,0.0,0.0018957306128968,0.033721726922317,0.8681342816189792,0.0302444693845811,0.001628815105316,4.833902893195967e-05,1.0508484550426014e-06,107.6209517155737,2.643333333333333,4.446666666666666,5.78,4.3500000000000005,33.56666666666666,63.133333333333326,69.63333333333333,49.599999999999994
2016,51045,25.153846153846157,35221.0,0.0628869749435694,0.0,0.001802205100398,0.0340821679423966,0.8679283153217908,0.0307509783399116,0.0024568836878896,2.5220362921022437e-05,6.725430112272649e-05,110.0655001561514,3.1566666666666667,4.64,4.930000000000001,2.8666666666666667,37.56666666666667,61.03333333333333,72.10000000000001,46.800000000000004
2017,51045,26.057692307692307,37399.0,0.0586940896079494,0.0,0.0003142036880577,0.0340086085505437,0.8674133995788199,0.0377727477165063,0.0016519337713269,0.0001439662383408,1.0508484550426014e-06,105.5849737356018,2.3700000000000006,5.493333333333333,2.7466666666666666,3.066666666666667,41.4,62.0,68.73333333333333,44.96666666666667
2018,51045,11.538461538461538,38954.0,0.0631423311181448,0.0,0.0004928479254149,0.0337553540728784,0.86753845054497,0.0329546075501359,0.0019587815201994,0.0001376611476105,1.9966120645809425e-05,110.0567857447943,3.356666666666667,4.94,6.033333333333334,5.086666666666667,36.0,61.833333333333336,70.69999999999999,44.133333333333326
2019,51045,30.566037735849054,40189.0,0.0707386071067526,0.0,0.0003089526924071,0.0364816383319917,0.8578544391457773,0.0295795931492367,0.0010823852829229,0.0038671629525789,8.722133833262225e-05,106.7946258676866,3.77,4.75,2.65,4.19,37.46666666666667,62.6,71.56666666666666,45.23333333333333
2020,51045,3.807692307692308,42970.0,0.0697926628064607,0.0,0.000654693723137,0.0366901711871709,0.8593701068737587,0.0294612175411679,0.0009552433295852,0.0029760716274866,9.983291123277882e-05,98.17584856707008,3.7366666666666664,7.863333333333332,4.6000000000000005,4.1,41.73333333333334,58.36666666666667,69.93333333333334,46.53333333333334
2021,51045,31.346153846153847,46315.0,0.0614888771893321,0.0,8.301781310063125e-05,0.039881126898507,0.8476665163939163,0.0480799240859896,0.0008417375733367,0.0018484599144811,0.0001103401313362,97.95340269664597,3.7133333333333334,2.973333333333333,5.336666666666667,1.5566666666666666,37.36666666666667,60.13333333333333,70.23333333333333,47.96666666666667
2022,51045,7.519230769230769,47392.0,0.0611945505828152,0.0,0.0001902083674867,0.0398765011748782,0.8464041160670375,0.0486176790796016,0.0008984980895093,0.0026429505206034,0.0001754961180679,,3.0966666666666662,3.89,4.53,4.2,37.63333333333333,61.46666666666666,69.7,43.4
2008,51033,77.18867924528301,33571.0,0.1425051808694059,0.0,0.0018930967736111,0.0657715723406697,0.6046367975198885,0.0143071949283576,0.0128454611457362,0.077668550736412,0.0803721456859187,116.7632089600013,2.37,5.419999999999999,3.98,2.84,42.6,65.46666666666665,73.73333333333333,47.833333333333336
2009,51033,31.32692307692308,33559.0,0.1471682857286552,0.0,0.0038977418244139,0.0626598267584328,0.619976297603066,0.0199690759804964,0.0124160325179347,0.0594771545259585,0.074435585061042,105.9076994903832,1.95,4.783333333333333,3.2600000000000002,6.78,39.266666666666666,65.33333333333333,73.60000000000001,48.0
2010,51033,67.57692307692308,33736.0,0.1438818026717424,0.0,0.0580760307899036,0.0147050289574169,0.7227232222879906,0.0356541822866494,0.0090882830463383,7.092665023747532e-06,0.0158643572949349,111.8865601746905,4.0633333333333335,1.92,3.9066666666666663,3.08,38.96666666666667,69.26666666666667,77.26666666666667,46.46666666666667
2011,51033,40.38461538461539,34697.0,0.1094952730611555,0.0,0.0026049424269036,0.0668419199715261,0.6517436994567019,0.0251009415190425,0.0112560593926873,0.0694945766904077,0.0634625874815752,102.5194001632323,2.8066666666666666,3.723333333333334,7.0566666666666675,3.48,40.9,67.63333333333333,75.63333333333333,51.1
2012,51033,55.65384615384615,36099.0,0.1137960072164642,0.0,0.0022702975953286,0.0658031669394118,0.6487441469393861,0.0243001151590884,0.0123399475658618,0.0638559079965284,0.0688904105879303,98.56258399481332,2.69,3.3333333333333335,3.1300000000000003,3.026666666666667,46.900000000000006,66.10000000000001,75.7,49.03333333333334
2013,51033,8.867924528301886,36734.0,0.1222027496327933,0.0,0.0039222437581323,0.0634928925048584,0.6519990353975568,0.0225985203411185,0.0119118085135192,0.0604449809078353,0.0634277689441858,105.7674022312763,3.426666666666667,4.396666666666667,3.686666666666667,4.256666666666667,39.83333333333333,65.73333333333333,73.0,48.4
2014,51033,32.01923076923077,37550.0,0.1301736155440267,0.0,0.005560649378618,0.0651558000590625,0.579625481495237,0.0278193665863261,0.0139190327152398,0.0889923128406897,0.0887537413808,107.4426175725116,2.8866666666666667,4.716666666666667,2.9433333333333334,2.856666666666667,36.766666666666666,65.60000000000001,72.76666666666667,48.133333333333326
2015,51033,14.903846153846152,41742.0,0.1364222534299483,0.0,0.005862410035992,0.0640358037730398,0.5964795879548493,0.0091604992720346,0.0136630519866554,0.0901651817205257,0.0842112118269544,107.6209517155737,3.186666666666667,4.836666666666667,3.563333333333334,4.216666666666667,36.1,67.46666666666665,74.39999999999999,53.26666666666667
2016,51033,10.26923076923077,39573.0,0.1364557823918787,0.0,0.0059816957659368,0.0640448308012519,0.6038514460654408,0.0104481403677095,0.0144529169552091,0.0736025193146164,0.0911626683379564,110.0655001561514,2.67,5.583333333333333,4.653333333333333,2.5866666666666664,42.76666666666666,64.26666666666667,76.93333333333334,49.333333333333336
2017,51033,36.71153846153846,41119.0,0.1363925931943944,0.0,0.001526857343294,0.0641363906588312,0.6144104899226126,0.0143968204227486,0.0130311600118125,0.080378593563213,0.0757270948830935,105.5849737356018,2.2733333333333334,4.916666666666667,4.043333333333333,1.95,44.93333333333334,66.56666666666666,74.43333333333334,48.699999999999996
