County,Year,Income,DSCI,Precip,Temp,Count,Percentage,Crop,Coal,Petroleum Products,Natural Gas,Total,Sector,Population
Greensville,2019,31405,27.641509433962263,50.77,61.0,35065,0.018874882,Deciduous_Forest,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,35065,0.018874882,Deciduous_Forest,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,35065,0.018874882,Deciduous_Forest,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,314299,0.169181703,Evergreen_Forest,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,314299,0.169181703,Evergreen_Forest,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,314299,0.169181703,Evergreen_Forest,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,314299,0.169181703,Evergreen_Forest,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,314299,0.169181703,Evergreen_Forest,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,314299,0.169181703,Evergreen_Forest,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,93578,0.050371415,Mixed_Forest,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,93578,0.050371415,Mixed_Forest,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,93578,0.050371415,Mixed_Forest,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,93578,0.050371415,Mixed_Forest,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,93578,0.050371415,Mixed_Forest,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,93578,0.050371415,Mixed_Forest,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,54860,0.029530187,Shrubland,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,54860,0.029530187,Shrubland,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,54860,0.029530187,Shrubland,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,54860,0.029530187,Shrubland,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,54860,0.029530187,Shrubland,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,54860,0.029530187,Shrubland,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,17751,0.009555056,Grassland/Pasture,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,17751,0.009555056,Grassland/Pasture,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,17751,0.009555056,Grassland/Pasture,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,17751,0.009555056,Grassland/Pasture,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,17751,0.009555056,Grassland/Pasture,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,17751,0.009555056,Grassland/Pasture,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,153709,0.08273889,Woody_Wetlands,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,153709,0.08273889,Woody_Wetlands,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,153709,0.08273889,Woody_Wetlands,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,153709,0.08273889,Woody_Wetlands,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,153709,0.08273889,Woody_Wetlands,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,153709,0.08273889,Woody_Wetlands,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,411,0.000221234,Herbaceous_Wetlands,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,411,0.000221234,Herbaceous_Wetlands,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,411,0.000221234,Herbaceous_Wetlands,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,411,0.000221234,Herbaceous_Wetlands,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,411,0.000221234,Herbaceous_Wetlands,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,411,0.000221234,Herbaceous_Wetlands,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,12,6.46e-06,Broccoli,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,12,6.46e-06,Broccoli,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,12,6.46e-06,Broccoli,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,12,6.46e-06,Broccoli,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,12,6.46e-06,Broccoli,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,12,6.46e-06,Broccoli,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Squash,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Squash,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Squash,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Squash,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Squash,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Squash,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_WinWht/Corn,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_WinWht/Corn,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_WinWht/Corn,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_WinWht/Corn,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_WinWht/Corn,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_WinWht/Corn,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Pumpkins,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Pumpkins,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Pumpkins,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Pumpkins,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Pumpkins,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,1,5.38e-07,Pumpkins,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_Barley/Corn,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_Barley/Corn,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_Barley/Corn,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_Barley/Corn,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_Barley/Corn,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,3,1.61e-06,Dbl_Crop_Barley/Corn,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,94,5.06e-05,Dbl_Crop_Soybeans/Oats,0.0,1.530059666666666,4.577561559999999,6.107621226666666,Residential,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,94,5.06e-05,Dbl_Crop_Soybeans/Oats,0.0566761066666666,2.076761756666667,3.98539284,6.118830703333333,Commercial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,94,5.06e-05,Dbl_Crop_Soybeans/Oats,3.910746286674728,1.932619359388304,5.712982398290207,11.55634804435324,Industrial,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,94,5.06e-05,Dbl_Crop_Soybeans/Oats,0.0,55.31846569333333,0.77645425,56.09491994333333,Transportation,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,94,5.06e-05,Dbl_Crop_Soybeans/Oats,4.06164704,0.17840328,22.67685563,26.91690595,Electic,11336
Greensville,2019,31405,27.641509433962263,50.77,61.0,94,5.06e-05,Dbl_Crop_Soybeans/Oats,8.029069433341395,61.03630975605497,37.72924667829021,106.7946258676866,Total,11336
Greensville,2020,35051,1.9230769230769231,64.4,60.8,18923,0.010185923,Corn,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,18923,0.010185923,Corn,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,18923,0.010185923,Corn,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,18923,0.010185923,Corn,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,18923,0.010185923,Corn,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,18923,0.010185923,Corn,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,33396,0.017976488,Cotton,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,33396,0.017976488,Cotton,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,33396,0.017976488,Cotton,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,33396,0.017976488,Cotton,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,33396,0.017976488,Cotton,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,33396,0.017976488,Cotton,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,325,0.000174942,Sorghum,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,325,0.000174942,Sorghum,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,325,0.000174942,Sorghum,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,325,0.000174942,Sorghum,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,325,0.000174942,Sorghum,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,325,0.000174942,Sorghum,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,65404,0.035205839,Soybeans,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,65404,0.035205839,Soybeans,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,65404,0.035205839,Soybeans,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,65404,0.035205839,Soybeans,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,65404,0.035205839,Soybeans,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,65404,0.035205839,Soybeans,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,28,1.51e-05,Sunflower,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,28,1.51e-05,Sunflower,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,28,1.51e-05,Sunflower,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,28,1.51e-05,Sunflower,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,28,1.51e-05,Sunflower,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,28,1.51e-05,Sunflower,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7483,0.004027969,Peanuts,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7483,0.004027969,Peanuts,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7483,0.004027969,Peanuts,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7483,0.004027969,Peanuts,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7483,0.004027969,Peanuts,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7483,0.004027969,Peanuts,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,144,7.75e-05,Tobacco,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,144,7.75e-05,Tobacco,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,144,7.75e-05,Tobacco,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,144,7.75e-05,Tobacco,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,144,7.75e-05,Tobacco,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,144,7.75e-05,Tobacco,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7,3.77e-06,Sweet_Corn,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7,3.77e-06,Sweet_Corn,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7,3.77e-06,Sweet_Corn,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7,3.77e-06,Sweet_Corn,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7,3.77e-06,Sweet_Corn,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,7,3.77e-06,Sweet_Corn,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5,2.69e-06,Barley,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5,2.69e-06,Barley,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5,2.69e-06,Barley,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5,2.69e-06,Barley,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5,2.69e-06,Barley,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5,2.69e-06,Barley,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,375,0.000201856,Winter_Wheat,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,375,0.000201856,Winter_Wheat,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,375,0.000201856,Winter_Wheat,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,375,0.000201856,Winter_Wheat,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,375,0.000201856,Winter_Wheat,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,375,0.000201856,Winter_Wheat,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5302,0.002853975,Dbl_Crop_WinWht/Soybeans,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5302,0.002853975,Dbl_Crop_WinWht/Soybeans,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5302,0.002853975,Dbl_Crop_WinWht/Soybeans,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5302,0.002853975,Dbl_Crop_WinWht/Soybeans,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5302,0.002853975,Dbl_Crop_WinWht/Soybeans,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,5302,0.002853975,Dbl_Crop_WinWht/Soybeans,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,20,1.08e-05,Rye,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,20,1.08e-05,Rye,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,20,1.08e-05,Rye,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,20,1.08e-05,Rye,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,20,1.08e-05,Rye,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,20,1.08e-05,Rye,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,378,0.000203471,Oats,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,378,0.000203471,Oats,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,378,0.000203471,Oats,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,378,0.000203471,Oats,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,378,0.000203471,Oats,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,378,0.000203471,Oats,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,3,1.61e-06,Millet,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,3,1.61e-06,Millet,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,3,1.61e-06,Millet,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,3,1.61e-06,Millet,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,3,1.61e-06,Millet,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,3,1.61e-06,Millet,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,8,4.31e-06,Alfalfa,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,8,4.31e-06,Alfalfa,0.02508297,1.8917228,3.78454648,5.701352249999999,Commercial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,8,4.31e-06,Alfalfa,3.282563170687258,1.575350940848932,5.908568638867258,10.76648275040345,Industrial,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,8,4.31e-06,Alfalfa,0.0,46.54085718333333,0.61148087,47.15233805333333,Transportation,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,8,4.31e-06,Alfalfa,3.819632079999999,0.16185224,24.81251487,28.79399918999999,Electic,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,8,4.31e-06,Alfalfa,7.127278220687257,51.7134213775156,39.33514896886725,98.17584856707008,Total,11382
Greensville,2020,35051,1.9230769230769231,64.4,60.8,12931,0.006960533,Other_Hay/Non_Alfalfa,0.0,1.543638213333333,4.218038109999999,5.761676323333332,Residential,11382
